0.063915774	0.066006061	0.279322604	0.181419795	0.22774755	0.187862401	0.084608466	0.219612528	0.27086236	0.312655946	0.17256859	0.041851211	0.164798533	0.089949299	0.145558766	0.106143928	0.120198532	0.092607828	0.072133319	0.030830338	0.183459289	0.214696908	0.073621881	0.197891163	0.073746919	0.072680552	0.103235659	0.088826892	0.080390287	0.05657069	0.045830913	0.042580186	0.071602277	0.015011265	0.01521717
0.023054502	0.026812196	0.077561169	0.046525686	0.061362173	0.051206347	0.099927687	0.080332236	0.097474195	0.153229257	0.041851211	0.13381294	0.006713867	-0.031348165	0.00796245	-0.028899492	-0.034484537	-0.010694063	0.028376351	0.003581756	0.055604732	0.04247867	0.031469954	0.058552596	0.025296051	0.024957527	0.036821169	0.02380131	-0.004699082	-0.000737688	-0.022872263	-0.003208781	-0.019503913	0.000727432	0.005011171
0.067810002	0.068242442	0.337103071	0.202029846	0.276054134	0.227464474	0.220618292	0.24508319	0.333582586	0.041299105	0.164798533	0.006713867	0.339174615	0.143126271	0.20102424	0.154799731	0.157846879	0.112449362	0.118922758	0.034455636	0.20359421	0.242795897	0.079813205	0.239751702	0.080134459	0.072641727	0.110822427	0.10542485	0.110985795	0.077382199	0.097189386	0.055506157	0.114784528	0.020986476	0.025237264
0.05144061	0.037764863	0.267326335	0.14395893	0.230577826	0.171407722	0.227426133	0.178743566	0.268350489	0.130195405	0.089949299	-0.031348165	0.143126271	0.221736722	0.250592147	0.220784621	0.178030135	0.133547255	0.098336718	0.041231868	0.089872408	0.088489677	0.050835467	0.159057495	0.045411444	0.056700037	0.078721833	0.073615174	0.052554376	0.085724634	0.087666013	0.057517827	0.119918688	0.02487173	0.025093253
0.096287268	0.079636203	0.524577626	0.298980965	0.445037677	0.331067002	0.545111596	0.387228169	0.539134421	0.230662254	0.145558766	0.00796245	0.20102424	0.250592147	0.397695145	0.306511094	0.261841623	0.197061794	0.168889932	0.078218197	0.214767328	0.22217765	0.117546152	0.287431172	0.125119016	0.091054122	0.147130769	0.14625163	0.102112583	0.122118801	0.124511877	0.079897774	0.158624586	0.041732706	0.047784041
0.083601774	0.060071178	0.391170967	0.220195652	0.30643812	0.247207825	0.420545912	0.292462714	0.383659841	0.162425242	0.106143928	-0.028899492	0.154799731	0.220784621	0.306511094	0.333013578	0.296713261	0.196395111	0.113407763	0.066476257	0.223416492	0.245907304	0.078165676	0.228549788	0.093644683	0.066109302	0.095646903	0.122159984	0.145978023	0.107432241	0.114411518	0.071264684	0.154448788	0.037465768	0.036816182
0.083843604	0.069103516	0.377302496	0.23793437	0.30060435	0.263044492	0.375066512	0.303285333	0.370482368	0.216193215	0.120198532	-0.034484537	0.157846879	0.178030135	0.261841623	0.296713261	0.385096726	0.197181765	0.097639231	0.075050221	0.31091386	0.382782708	0.076022324	0.264128058	0.115662637	0.059688773	0.102622799	0.129564667	0.25354995	0.102261049	0.115714262	0.074006478	0.161543176	0.039637683	0.036236405
0.054039891	0.047000824	0.258148882	0.156365014	0.204129758	0.168180072	0.22052278	0.203080119	0.253619403	0.155700368	0.092607828	-0.010694063	0.112449362	0.133547255	0.197061794	0.196395111	0.197181765	0.19171354	0.06503615	0.040135769	0.159799648	0.204441584	0.058396164	0.162130272	0.063041342	0.046574726	0.077499727	0.081044825	0.093115536	0.073356514	0.074205862	0.052219735	0.105601649	0.025282807	0.028103993
0.04937208	0.049322393	0.304942279	0.074142247	0.314414652	0.222039141	0.369111192	0.097509732	0.36237132	0.08112444	0.072133319	0.028376351	0.118922758	0.098336718	0.168889932	0.113407763	0.097639231	0.06503615	0.305319379	0.044353973	0.099448665	0.106945068	0.065157414	0.163481525	0.071736811	0.048161007	0.077410713	0.071190074	0.04316835	0.057849832	0.067099058	0.037890359	0.056032101	0.019202352	0.033159423
0.032456817	0.021716724	0.148713854	0.09457968	0.142192339	0.1028954	0.181495018	0.120202967	0.169032028	0.070770723	0.030830338	0.003581756	0.034455636	0.041231868	0.078218197	0.066476257	0.075050221	0.040135769	0.044353973	0.100019579	0.069997131	0.100919973	0.000759115	0.085972868	0.038872336	0.017545422	0.03710326	0.038807525	0.057477194	0.030581017	0.030496239	0.018371331	0.033820416	0.010680624	0.015718335
0.144745058	0.118872322	0.561885916	0.342889036	0.359017508	0.354012846	0.686268478	0.503460448	0.531409592	0.296217349	0.183459289	0.055604732	0.20359421	0.089872408	0.214767328	0.223416492	0.31091386	0.159799648	0.099448665	0.069997131	0.57860105	0.635280138	0.125642017	0.380684914	0.171588033	0.112539857	0.16360064	0.155594441	0.273600345	0.076856413	0.081275599	0.053584135	0.118734541	0.04230855	0.038581516
0.170948728	0.138539254	0.653106459	0.417783898	0.425303523	0.419632662	0.784851261	0.596533117	0.617192284	0.350347044	0.214696908	0.04247867	0.242795897	0.088489677	0.22217765	0.245907304	0.382782708	0.204441584	0.106945068	0.100919973	0.635280138	0.886399513	0.144277504	0.441859505	0.209041911	0.121621018	0.185651669	0.198939396	0.396768539	0.090846964	0.092512141	0.064957235	0.147889952	0.05252357	0.045666469
0.049979447	0.044160407	0.247580438	0.144414189	0.192978588	0.121659956	0.257084636	0.190360552	0.24349161	0.105146692	0.073621881	0.031469954	0.079813205	0.050835467	0.117546152	0.078165676	0.076022324	0.058396164	0.065157414	0.000759115	0.125642017	0.144277504	0.120898343	0.125730712	0.060823754	0.044086413	0.063570376	0.072718157	0.050399953	0.034058967	0.02828202	0.02221337	0.036508406	0.015416872	0.019375531
0.125143294	0.113158435	0.581475948	0.365418813	0.484871161	0.391753712	0.587050667	0.480431808	0.606254351	0.360665622	0.197891163	0.058552596	0.239751702	0.159057495	0.287431172	0.228549788	0.264128058	0.162130272	0.163481525	0.085972868	0.380684914	0.441859505	0.125730712	0.433289627	0.150254238	0.106301216	0.172805505	0.163344016	0.19168201	0.100773854	0.105662015	0.071537855	0.132673695	0.038737329	0.039558171
0.055668565	0.049863033	0.268667231	0.167213788	0.218372841	0.177212591	0.302826408	0.222079937	0.276171015	0.135564451	0.073746919	0.025296051	0.080134459	0.045411444	0.125119016	0.093644683	0.115662637	0.063041342	0.071736811	0.038872336	0.171588033	0.209041911	0.060823754	0.150254238	0.099026437	0.04206938	0.078573612	0.070372348	0.096797161	0.039819653	0.041135139	0.02694412	0.050861377	0.018166671	0.019187388
0.046335717	0.036758435	0.170348683	0.093714836	0.118621124	0.097586607	0.177887157	0.144639485	0.17375944	0.117659989	0.072680552	0.024957527	0.072641727	0.056700037	0.091054122	0.066109302	0.059688773	0.046574726	0.048161007	0.017545422	0.112539857	0.121621018	0.044086413	0.106301216	0.04206938	0.056190481	0.063386729	0.041546262	0.03043557	0.026484647	0.021448022	0.016601415	0.033505994	0.010746367	0.014772354
0.062004631	0.055644255	0.271108651	0.162047199	0.22022836	0.17344795	0.269588529	0.225662028	0.286080887	0.177623854	0.103235659	0.036821169	0.110822427	0.078721833	0.147130769	0.095646903	0.102622799	0.077499727	0.077410713	0.03710326	0.16360064	0.185651669	0.063570376	0.172805505	0.078573612	0.063386729	0.119474481	0.046601493	0.065422832	0.04567047	0.044462565	0.03194125	0.057280401	0.017905573	0.024524968
0.053283434	0.045929123	0.284350773	0.170005792	0.209629584	0.177354082	0.242917734	0.207614741	0.256399829	0.177741026	0.088826892	0.02380131	0.10542485	0.073615174	0.14625163	0.122159984	0.129564667	0.081044825	0.071190074	0.038807525	0.155594441	0.198939396	0.072718157	0.163344016	0.070372348	0.041546262	0.046601493	0.16860779	0.098067734	0.053506022	0.044835306	0.035409894	0.065572632	0.020604626	0.01448122
0.061809376	0.051326632	0.245554605	0.176025335	0.184620395	0.183056387	0.269182786	0.225117936	0.236861509	0.145071189	0.080390287	-0.004699082	0.110985795	0.052554376	0.102112583	0.145978023	0.25354995	0.093115536	0.04316835	0.057477194	0.273600345	0.396768539	0.050399953	0.19168201	0.096797161	0.03043557	0.065422832	0.098067734	0.290729264	0.051733097	0.061427585	0.039727748	0.094754305	0.0266627	0.019976745
0.031589003	0.027175026	0.165390085	0.093606152	0.143621145	0.109444676	0.109714805	0.105824885	0.158362214	0.113408059	0.05657069	-0.000737688	0.077382199	0.085724634	0.122118801	0.107432241	0.102261049	0.073356514	0.057849832	0.030581017	0.076856413	0.090846964	0.034058967	0.100773854	0.039819653	0.026484647	0.04567047	0.053506022	0.051733097	0.065935114	0.05270012	0.043052204	0.068179467	0.017782858	0.010574849
0.025116208	0.025637513	0.169230681	0.101371363	0.159349527	0.124643436	0.165976729	0.116115844	0.177304687	0.023774363	0.045830913	-0.022872263	0.097189386	0.087666013	0.124511877	0.114411518	0.115714262	0.074205862	0.067099058	0.030496239	0.081275599	0.092512141	0.02828202	0.105662015	0.041135139	0.021448022	0.044462565	0.044835306	0.061427585	0.05270012	0.105227002	0.034301538	0.07577692	0.015397798	0.016526568
0.018529996	0.018262914	0.102215591	0.060321001	0.093593686	0.070990563	0.03564551	0.061152539	0.09605115	0.094821372	0.042580186	-0.003208781	0.055506157	0.057517827	0.079897774	0.071264684	0.074006478	0.052219735	0.037890359	0.018371331	0.053584135	0.064957235	0.02221337	0.071537855	0.02694412	0.016601415	0.03194125	0.035409894	0.039727748	0.043052204	0.034301538	0.045419963	0.051985281	0.015437154	0.005272843
0.034238041	0.032519098	0.182060415	0.115312357	0.155557069	0.130012729	0.135030047	0.134369172	0.178091934	0.104573425	0.071602277	-0.019503913	0.114784528	0.119918688	0.158624586	0.154448788	0.161543176	0.105601649	0.056032101	0.033820416	0.118734541	0.147889952	0.036508406	0.132673695	0.050861377	0.033505994	0.057280401	0.065572632	0.094754305	0.068179467	0.07577692	0.051985281	0.11471917	0.022797251	0.015945933
0.013833316	0.010418737	0.069784225	0.039592621	0.05217813	0.042630739	0.094054062	0.057095164	0.070948093	0.023027962	0.015011265	0.000727432	0.020986476	0.02487173	0.041732706	0.037465768	0.039637683	0.025282807	0.019202352	0.010680624	0.04230855	0.05252357	0.015416872	0.038737329	0.018166671	0.010746367	0.017905573	0.020604626	0.0266627	0.017782858	0.015397798	0.015437154	0.022797251	0.013004018	0.007458237
0.013052444	0.012181219	0.083864064	0.049262155	0.073597959	0.054482188	0.152060537	0.077121541	0.10386605	-0.009366881	0.01521717	0.005011171	0.025237264	0.025093253	0.047784041	0.036816182	0.036236405	0.028103993	0.033159423	0.015718335	0.038581516	0.045666469	0.019375531	0.039558171	0.019187388	0.014772354	0.024524968	0.01448122	0.019976745	0.010574849	0.016526568	0.005272843	0.015945933	0.007458237	0.040837729
